AvgTicketPrice,Cancelled,Carrier,Dest,DestAirportID,DestCityName,DestCountry,DestLocation,DestRegion,DestWeather,DistanceKilometers,DistanceMiles,FlightDelay,FlightDelayMin,FlightDelayType,FlightNum,FlightTimeHour,FlightTimeMin,Origin,OriginAirportID,OriginCityName,OriginCountry,OriginLocation,OriginRegion,OriginWeather,"_id","_index","_score","_type",dayOfWeek,"hour_of_day",timestamp
"$368.47",false,"Kibana Airlines","Sydney Kingsford Smith International Airport",SYD,Sydney,AU,"{""coordinates"":[151.177002,-33.94609833],""type"":""Point""}","SE-BD",Sunny,"16343.208","10155.199",false,0,"No Delay",6F4F3TU,"19.456200536356985","1167.3721","Leonardo da Vinci - Fiumicino Airport",FCO,Rome,IT,"{""coordinates"":[12.2388889,41.8002778],""type"":""Point""}","SE-BD",Rain,G8VPinkBKB8xpBAnXo37,"kibana_sample_data_flights",,"_doc",0,20,"2021-05-17T20:07:19.000Z"
"$635.05",false,JetBeats,"Gimpo International Airport",GMP,Seoul,KR,"{""coordinates"":[126.791,37.5583],""type"":""Point""}","SE-BD",Hail,"8957.539","5565.9565",true,315,"Carrier Delay",HO97049,"18.822028398049305","1129.3217","Charles de Gaulle International Airport",CDG,Paris,FR,"{""coordinates"":[2.549999952,49.01279831],""type"":""Point""}","FR-J","Damaging Wind",C1lPinkBgC8vM3j0X7qr,"kibana_sample_data_flights",,"_doc",0,20,"2021-05-17T20:05:32.000Z"
"$847.84",false,"Logstash Airways","Tokyo Haneda International Airport",HND,Tokyo,JP,"{""coordinates"":[139.779999,35.552299],""type"":""Point""}","SE-BD",Rain,"7017.3467","4360.377",true,60,"Weather Delay",P89EIAW,"8.797051862803007","527.8231","Olenya Air Base",XLMO,Olenegorsk,RU,"{""coordinates"":[33.46390152,68.15180206],""type"":""Point""}","RU-MUR",Rain,esVPinkBKB8xpBAnXoz7,"kibana_sample_data_flights",,"_doc",0,19,"2021-05-17T19:59:57.000Z"
"$308.76",false,"Logstash Airways","Pittsburgh International Airport",PIT,Pittsburgh,US,"{""coordinates"":[-80.23290253,40.49150085],""type"":""Point""}","US-PA",Sunny,"16152.464","10036.676",false,0,"No Delay",KMA2N4M,"14.168827773554385","850.12964","Melbourne International Airport",MEL,Melbourne,AU,"{""coordinates"":[144.843002,-37.673302],""type"":""Point""}","SE-BD",Hail,v8VPinkBKB8xpBAnXoz7,"kibana_sample_data_flights",,"_doc",0,19,"2021-05-17T19:57:23.000Z"
"$265.34",false,"Logstash Airways","El Dorado International Airport",BOG,Bogota,CO,"{""coordinates"":[-74.1469,4.70159],""type"":""Point""}","CO-CUN",Hail,"9395.128","5837.862",false,0,"No Delay",9GAEU3N,"14.235042593365572","854.10254","Ciampino___G. B. Pastine International Airport",RM12,Rome,IT,"{""coordinates"":[12.5949,41.7994],""type"":""Point""}","IT-62",Hail,dcVPinkBKB8xpBAnXoz7,"kibana_sample_data_flights",,"_doc",0,19,"2021-05-17T19:51:39.000Z"
"$801.51",false,"ES-Air","Melbourne International Airport",MEL,Melbourne,AU,"{""coordinates"":[144.843002,-37.673302],""type"":""Point""}","SE-BD",Sunny,"13926.156","8653.3125",false,0,"No Delay",5PBQZRN,"14.506412549794854","870.38477","Mariscal Sucre International Airport",UIO,Quito,EC,"{""coordinates"":[-78.3575,-0.129166667],""type"":""Point""}","EC-P",Rain,AMVPinkBKB8xpBAnXo37,"kibana_sample_data_flights",,"_doc",0,19,"2021-05-17T19:48:25.000Z"
"$672.58",true,"Kibana Airlines","Cleveland Hopkins International Airport",CLE,Cleveland,US,"{""coordinates"":[-81.84980011,41.4117012],""type"":""Point""}","US-OH",Hail,"6717.2446","4173.9023",true,60,"NAS Delay",BW813H5,"9.611852073310704","576.7111","Barcelona International Airport",BCN,Barcelona,ES,"{""coordinates"":[2.078459978,41.29710007],""type"":""Point""}","ES-CT",Sunny,GcVPinkBKB8xpBAnXo37,"kibana_sample_data_flights",,"_doc",0,19,"2021-05-17T19:46:37.000Z"
"$167.05",false,JetBeats,"Portland International Jetport Airport",PWM,Portland,US,"{""coordinates"":[-70.30930328,43.64619827],""type"":""Point""}","US-ME",Cloudy,"1916.3975","1190.7942",false,0,"No Delay",JWHS836,"2.2814254908303413","136.88553","Orlando Sanford International Airport",SFB,Orlando,US,"{""coordinates"":[-81.23750305,28.77759933],""type"":""Point""}","US-FL",Sunny,kcVPinkBKB8xpBAnXoz7,"kibana_sample_data_flights",,"_doc",0,19,"2021-05-17T19:44:26.000Z"
"$972.29",false,"Kibana Airlines","Melbourne International Airport",MEL,Melbourne,AU,"{""coordinates"":[144.843002,-37.673302],""type"":""Point""}","SE-BD","Heavy Fog","16952.324","10533.686",false,0,"No Delay",09QLEMN,"14.870459653300136","892.2276","Manchester Airport",MAN,Manchester,GB,"{""coordinates"":[-2.274950027,53.35369873],""type"":""Point""}","GB-ENG",Cloudy,B8VPinkBKB8xpBAnXo37,"kibana_sample_data_flights",,"_doc",0,19,"2021-05-17T19:37:38.000Z"
"$331.34",false,"Kibana Airlines","Nashville International Airport",BNA,Nashville,US,"{""coordinates"":[-86.67819977,36.12450027],""type"":""Point""}","US-TN",Cloudy,"6729.401","4181.456",true,120,"Late Aircraft Delay",SN539OZ,"7.607834123223341","456.47006","London Heathrow Airport",LHR,London,GB,"{""coordinates"":[-0.461941,51.4706],""type"":""Point""}","GB-ENG",Sunny,Y8VPinkBKB8xpBAnXo38,"kibana_sample_data_flights",,"_doc",0,19,"2021-05-17T19:35:49.000Z"
"$714.4",false,"Logstash Airways","Munich Airport",MUC,Munich,DE,"{""coordinates"":[11.7861,48.353802],""type"":""Point""}","DE-BY","Thunder & Lightning","916.05505","569.2102",false,0,"No Delay",4THVNG9,"1.387962179835505","83.27773","London Gatwick Airport",LGW,London,GB,"{""coordinates"":[-0.190277994,51.14810181],""type"":""Point""}","GB-ENG",Clear,rcVPinkBKB8xpBAnXoz7,"kibana_sample_data_flights",,"_doc",0,19,"2021-05-17T19:35:18.000Z"
"$711",false,"Logstash Airways","Warsaw Chopin Airport",WAW,Warsaw,PL,"{""coordinates"":[20.96710014,52.16569901],""type"":""Point""}","PL-MZ","Heavy Fog","8046.7295","5000.006",false,0,"No Delay",5Y7ZJJ8,"8.38200965373711","502.9206","New Chitose Airport",CTS,"Chitose / Tomakomai",JP,"{""coordinates"":[141.6920013,42.77519989],""type"":""Point""}","SE-BD","Heavy Fog",V8VPinkBKB8xpBAnXo38,"kibana_sample_data_flights",,"_doc",0,19,"2021-05-17T19:23:15.000Z"
"$239.61",false,JetBeats,"Winnipeg / James Armstrong Richardson International Airport",YWG,Winnipeg,CA,"{""coordinates"":[-97.23989868,49.90999985],""type"":""Point""}","CA-MB","Thunder & Lightning",0,0,false,0,"No Delay",8YHTLJS,0,0,"Winnipeg / James Armstrong Richardson International Airport",YWG,Winnipeg,CA,"{""coordinates"":[-97.23989868,49.90999985],""type"":""Point""}","CA-MB",Cloudy,xcVPinkBKB8xpBAnXoz7,"kibana_sample_data_flights",,"_doc",0,19,"2021-05-17T19:18:05.000Z"
"$587.73",false,"Logstash Airways","Washington Dulles International Airport",IAD,Washington,US,"{""coordinates"":[-77.45580292,38.94449997],""type"":""Point""}","US-DC","Heavy Fog","6741.27","4188.831",true,210,"NAS Delay",VIO44NA,"10.522156175953194","631.32935","Berlin-Tegel Airport",TXL,Berlin,DE,"{""coordinates"":[13.2877,52.5597],""type"":""Point""}","DE-BE",Clear,2MVPinkBKB8xpBAnXoz7,"kibana_sample_data_flights",,"_doc",0,19,"2021-05-17T19:16:58.000Z"
"$688.55",false,"ES-Air","Winnipeg / James Armstrong Richardson International Airport",YWG,Winnipeg,CA,"{""coordinates"":[-97.23989868,49.90999985],""type"":""Point""}","CA-MB","Thunder & Lightning","2708.6975","1683.1067",false,0,"No Delay",7NIPUSP,"2.655585857895565","159.33514","Orlando Sanford International Airport",SFB,Orlando,US,"{""coordinates"":[-81.23750305,28.77759933],""type"":""Point""}","US-FL",Cloudy,AcVPinkBKB8xpBAnXo37,"kibana_sample_data_flights",,"_doc",0,19,"2021-05-17T19:14:29.000Z"
"$442.56",false,JetBeats,"Quad City International Airport",MLI,Moline,US,"{""coordinates"":[-90.50749969,41.44850159],""type"":""Point""}","US-IL",Rain,"10472.8","6507.496",false,0,"No Delay",PPOFWFJ,"13.426666517061381","805.6","Gimpo International Airport",GMP,Seoul,KR,"{""coordinates"":[126.791,37.5583],""type"":""Point""}","SE-BD","Heavy Fog",SsVPinkBKB8xpBAnXo38,"kibana_sample_data_flights",,"_doc",0,19,"2021-05-17T19:14:12.000Z"
"$921.15",false,JetBeats,"Mariscal Sucre International Airport",UIO,Quito,EC,"{""coordinates"":[-78.3575,-0.129166667],""type"":""Point""}","EC-P","Heavy Fog","10648.169","6616.4653",false,0,"No Delay",07OT5BO,"14.789123626326463","887.3474","Cape Town International Airport",CPT,"Cape Town",ZA,"{""coordinates"":[18.60169983,-33.96480179],""type"":""Point""}","SE-BD","Damaging Wind",s8VPinkBKB8xpBAnXoz7,"kibana_sample_data_flights",,"_doc",0,19,"2021-05-17T19:10:22.000Z"
"$151.27",false,"Kibana Airlines","Zurich Airport",ZRH,Zurich,CH,"{""coordinates"":[8.54917,47.464699],""type"":""Point""}","CH-ZH",Rain,0,0,true,135,"Weather Delay",TEWO1NO,"2.25",135,"Zurich Airport",ZRH,Zurich,CH,"{""coordinates"":[8.54917,47.464699],""type"":""Point""}","CH-ZH","Damaging Wind",LsVPinkBKB8xpBAnXo38,"kibana_sample_data_flights",,"_doc",0,19,"2021-05-17T19:07:30.000Z"
"$695.04",false,"Logstash Airways","Narita International Airport",NRT,Tokyo,JP,"{""coordinates"":[140.3860016,35.76470184],""type"":""Point""}","SE-BD",Rain,"9390.052","5834.7075",false,0,"No Delay",F2F1R51,"11.178632642969072","670.71796","Munich Airport",MUC,Munich,DE,"{""coordinates"":[11.7861,48.353802],""type"":""Point""}","DE-BY",Sunny,MsVPinkBKB8xpBAnXo38,"kibana_sample_data_flights",,"_doc",0,18,"2021-05-17T18:55:11.000Z"
"$337.31",false,"Kibana Airlines","San Francisco International Airport",SFO,"San Francisco",US,"{""coordinates"":[-122.375,37.61899948],""type"":""Point""}","US-CA","Thunder & Lightning","10260.84","6375.7905",false,0,"No Delay",3NHSB4H,"11.400933350976182","684.056","Naples International Airport",NA01,Naples,IT,"{""coordinates"":[14.2908,40.886002],""type"":""Point""}","IT-72","Heavy Fog",F8VPinkBKB8xpBAnXo37,"kibana_sample_data_flights",,"_doc",0,18,"2021-05-17T18:52:17.000Z"
"$126.4",false,"Kibana Airlines","Venice Marco Polo Airport",VE05,Venice,IT,"{""coordinates"":[12.3519,45.505299],""type"":""Point""}","IT-34",Cloudy,"536.79486","333.54886",true,15,"Late Aircraft Delay",OF7DPZ5,"0.8091613178636987","48.54968","Naples International Airport",NA01,Naples,IT,"{""coordinates"":[14.2908,40.886002],""type"":""Point""}","IT-72",Sunny,EllPinkBgC8vM3j0X7qr,"kibana_sample_data_flights",,"_doc",0,18,"2021-05-17T18:49:39.000Z"
"$833.37",false,"ES-Air","Zurich Airport",ZRH,Zurich,CH,"{""coordinates"":[8.54917,47.464699],""type"":""Point""}","CH-ZH","Heavy Fog","1033.4257","642.1409",false,0,"No Delay",FBXNNET,"1.0131624151727607","60.789745","Warsaw Chopin Airport",WAW,Warsaw,PL,"{""coordinates"":[20.96710014,52.16569901],""type"":""Point""}","PL-MZ",Sunny,3MVPinkBKB8xpBAnXoz7,"kibana_sample_data_flights",,"_doc",0,18,"2021-05-17T18:48:28.000Z"
"$447.27",true,"Kibana Airlines","Verona Villafranca Airport",VR10,Verona,IT,"{""coordinates"":[10.8885,45.395699],""type"":""Point""}","IT-34",Rain,"16426.771","10207.122",false,0,"No Delay",AUJEUUO,"21.05996289660056","1263.5978","Sydney Kingsford Smith International Airport",SYD,Sydney,AU,"{""coordinates"":[151.177002,-33.94609833],""type"":""Point""}","SE-BD",Hail,2cVPinkBKB8xpBAnXoz7,"kibana_sample_data_flights",,"_doc",0,18,"2021-05-17T18:47:16.000Z"
"$310.84",false,"Logstash Airways","Warsaw Chopin Airport",WAW,Warsaw,PL,"{""coordinates"":[20.96710014,52.16569901],""type"":""Point""}","PL-MZ",Clear,"1227.8385","762.9435",false,0,"No Delay",JDI7X1Q,"1.0231987565187455","61.391926","Pisa International Airport",PI05,Pisa,IT,"{""coordinates"":[10.3927,43.683899],""type"":""Point""}","IT-52",Cloudy,nMVPinkBKB8xpBAnXoz7,"kibana_sample_data_flights",,"_doc",0,18,"2021-05-17T18:32:10.000Z"
"$404.79",false,"ES-Air","Olenya Air Base",XLMO,Olenegorsk,RU,"{""coordinates"":[33.46390152,68.15180206],""type"":""Point""}","RU-MUR",Sunny,"10841.941","6736.8696",false,0,"No Delay",Y56DWSH,"10.03883431832006","602.3301","King Shaka International Airport",DUR,Durban,ZA,"{""coordinates"":[31.11972222,-29.61444444],""type"":""Point""}","SE-BD",Cloudy,"-cVPinkBKB8xpBAnXoz7","kibana_sample_data_flights",,"_doc",0,18,"2021-05-17T18:22:55.000Z"
"$455.73",false,"ES-Air","Ottawa Macdonald-Cartier International Airport",YOW,Ottawa,CA,"{""coordinates"":[-75.66919708,45.32249832],""type"":""Point""}","CA-ON",Clear,"10756.58","6683.8286",true,300,"Late Aircraft Delay",Z6XVSKN,"13.963816465565555","837.829","Dubai International Airport",DXB,Dubai,AE,"{""coordinates"":[55.36439896,25.25279999],""type"":""Point""}","SE-BD",Rain,McVPinkBKB8xpBAnXo38,"kibana_sample_data_flights",,"_doc",0,18,"2021-05-17T18:03:44.000Z"
"$660.09",false,"Kibana Airlines","Il Caravaggio International Airport",BG01,Bergamo,IT,"{""coordinates"":[9.70417,45.673901],""type"":""Point""}","IT-25",Clear,"9160.183","5691.8735",false,0,"No Delay",D58V0U2,"8.980571401054577","538.8343","El Dorado International Airport",BOG,Bogota,CO,"{""coordinates"":[-74.1469,4.70159],""type"":""Point""}","CO-CUN",Hail,28VPinkBKB8xpBAnXoz7,"kibana_sample_data_flights",,"_doc",0,18,"2021-05-17T18:03:00.000Z"
"$698.95",false,JetBeats,"Louis Armstrong New Orleans International Airport",MSY,"New Orleans",US,"{""coordinates"":[-90.25800323,29.99340057],""type"":""Point""}","US-LA",Rain,"11595.175","7204.9077",false,0,"No Delay",9S88UKM,"12.078307296459105","724.6984","Gimpo International Airport",GMP,Seoul,KR,"{""coordinates"":[126.791,37.5583],""type"":""Point""}","SE-BD","Thunder & Lightning",ncVPinkBKB8xpBAnXoz7,"kibana_sample_data_flights",,"_doc",0,18,"2021-05-17T18:00:34.000Z"
"$657.16",false,"Kibana Airlines","Zurich Airport",ZRH,Zurich,CH,"{""coordinates"":[8.54917,47.464699],""type"":""Point""}","CH-ZH",Rain,"6146.69","3819.376",true,150,"Late Aircraft Delay",FI0VSVD,"8.902802020013855","534.1681","Ottawa Macdonald-Cartier International Airport",YOW,Ottawa,CA,"{""coordinates"":[-75.66919708,45.32249832],""type"":""Point""}","CA-ON",Rain,PMVPinkBKB8xpBAnXo38,"kibana_sample_data_flights",,"_doc",0,17,"2021-05-17T17:56:02.000Z"
"$943.09",false,"Kibana Airlines","Ministro Pistarini International Airport",EZE,"Buenos Aires",AR,"{""coordinates"":[-58.5358,-34.8222],""type"":""Point""}","AR-B",Rain,"18763.168","11658.892",false,0,"No Delay",7CYB7PX,"24.055342435361997","1443.3206","Kansai International Airport",KIX,Osaka,JP,"{""coordinates"":[135.2440033,34.4272995],""type"":""Point""}","SE-BD",Clear,ecVPinkBKB8xpBAnXo38,"kibana_sample_data_flights",,"_doc",0,17,"2021-05-17T17:54:17.000Z"
"$684.14",false,"Kibana Airlines","Ottawa Macdonald-Cartier International Airport",YOW,Ottawa,CA,"{""coordinates"":[-75.66919708,45.32249832],""type"":""Point""}","CA-ON",Clear,"498.54803","309.7834",false,0,"No Delay",YSSHFUT,"0.5193208602635403","31.159252","General Edward Lawrence Logan International Airport",BOS,Boston,US,"{""coordinates"":[-71.00520325,42.36429977],""type"":""Point""}","US-MA",Rain,yMVPinkBKB8xpBAnXoz7,"kibana_sample_data_flights",,"_doc",0,17,"2021-05-17T17:44:24.000Z"
"$128.21",false,"Kibana Airlines","Sydney Kingsford Smith International Airport",SYD,Sydney,AU,"{""coordinates"":[151.177002,-33.94609833],""type"":""Point""}","SE-BD","Damaging Wind",0,0,true,255,"NAS Delay",O9WIQ3U,"4.25",255,"Sydney Kingsford Smith International Airport",SYD,Sydney,AU,"{""coordinates"":[151.177002,-33.94609833],""type"":""Point""}","SE-BD",Rain,rMVPinkBKB8xpBAnXoz7,"kibana_sample_data_flights",,"_doc",0,17,"2021-05-17T17:39:12.000Z"
"$115.28",false,"ES-Air","Warsaw Chopin Airport",WAW,Warsaw,PL,"{""coordinates"":[20.96710014,52.16569901],""type"":""Point""}","PL-MZ",Hail,0,0,false,0,"No Delay",F39P241,0,0,"Warsaw Chopin Airport",WAW,Warsaw,PL,"{""coordinates"":[20.96710014,52.16569901],""type"":""Point""}","PL-MZ",Rain,Z8VPinkBKB8xpBAnXo38,"kibana_sample_data_flights",,"_doc",0,17,"2021-05-17T17:38:31.000Z"
"$440.2",false,"Kibana Airlines","Licenciado Benito Juarez International Airport",AICM,"Mexico City",MX,"{""coordinates"":[-99.072098,19.4363],""type"":""Point""}","MX-DIF",Cloudy,"3242.5212","2014.8093",false,0,"No Delay",BMLFTNX,"4.503501720826908","270.2101","Lester B. Pearson International Airport",YYZ,Toronto,CA,"{""coordinates"":[-79.63059998,43.67720032],""type"":""Point""}","CA-ON","Damaging Wind",aMVPinkBKB8xpBAnXo38,"kibana_sample_data_flights",,"_doc",0,17,"2021-05-17T17:38:31.000Z"
"$713.29",false,"ES-Air","Helsinki Vantaa Airport",HEL,Helsinki,FI,"{""coordinates"":[24.9633007,60.31719971],""type"":""Point""}","FI-ES",Sunny,"10465.438","6502.9224",false,0,"No Delay",T2N66OY,"9.180209596066467","550.81256","Cape Town International Airport",CPT,"Cape Town",ZA,"{""coordinates"":[18.60169983,-33.96480179],""type"":""Point""}","SE-BD",Rain,18VPinkBKB8xpBAnXoz7,"kibana_sample_data_flights",,"_doc",0,17,"2021-05-17T17:37:45.000Z"
"$292.17",false,"Logstash Airways","Ukrainka Air Base",XHBU,Belogorsk,RU,"{""coordinates"":[128.445007,51.169997],""type"":""Point""}","RU-AMU","Thunder & Lightning","7985.1655","4961.752",true,225,"Carrier Delay",RXHSZNK,"15.848735397163185","950.92413","Ciampino___G. B. Pastine International Airport",RM12,Rome,IT,"{""coordinates"":[12.5949,41.7994],""type"":""Point""}","IT-62",Rain,3cVPinkBKB8xpBAnXoz7,"kibana_sample_data_flights",,"_doc",0,17,"2021-05-17T17:36:57.000Z"
"$283.13",true,"Logstash Airways","Treviso-Sant'Angelo Airport",TV01,Treviso,IT,"{""coordinates"":[12.1944,45.648399],""type"":""Point""}","IT-34",Sunny,"1584.5234","984.5773",false,0,"No Delay",OSYKNHZ,"2.2007270537845023","132.04362","Dublin Airport",DUB,Dublin,IE,"{""coordinates"":[-6.270070076,53.42129898],""type"":""Point""}","IE-D","Thunder & Lightning",ksVPinkBKB8xpBAnXoz7,"kibana_sample_data_flights",,"_doc",0,17,"2021-05-17T17:32:50.000Z"
"$667.61",false,JetBeats,"Zurich Airport",ZRH,Zurich,CH,"{""coordinates"":[8.54917,47.464699],""type"":""Point""}","CH-ZH",Sunny,"7964.383","4948.838",false,0,"No Delay",MEFY52H,"9.481408067426235","568.88446","Xi'an Xianyang International Airport",XIY,"Xi'an",CN,"{""coordinates"":[108.751999,34.447102],""type"":""Point""}","SE-BD",Clear,PcVPinkBKB8xpBAnXo38,"kibana_sample_data_flights",,"_doc",0,17,"2021-05-17T17:27:42.000Z"
"$611.52",false,"Kibana Airlines","Tokyo Haneda International Airport",HND,Tokyo,JP,"{""coordinates"":[139.779999,35.552299],""type"":""Point""}","SE-BD","Thunder & Lightning","1779.8827","1105.9678",false,0,"No Delay",TJQUZYC,"2.281900857831794","136.91405","Shanghai Hongqiao International Airport",SHA,Shanghai,CN,"{""coordinates"":[121.3359985,31.19790077],""type"":""Point""}","SE-BD",Sunny,RMVPinkBKB8xpBAnXo38,"kibana_sample_data_flights",,"_doc",0,17,"2021-05-17T17:20:44.000Z"
"$864.44",false,"Kibana Airlines","Munich Airport",MUC,Munich,DE,"{""coordinates"":[11.7861,48.353802],""type"":""Point""}","DE-BY","Damaging Wind","8058.239","5007.157",false,0,"No Delay",IX5YXZC,"12.209452750075448","732.56714","Miami International Airport",MIA,Miami,US,"{""coordinates"":[-80.29060364,25.79319954],""type"":""Point""}","US-FL",Clear,nsVPinkBKB8xpBAnXoz7,"kibana_sample_data_flights",,"_doc",0,17,"2021-05-17T17:17:53.000Z"
"$950.93",false,"Kibana Airlines","Xi'an Xianyang International Airport",XIY,"Xi'an",CN,"{""coordinates"":[108.751999,34.447102],""type"":""Point""}","SE-BD","Heavy Fog","16134.429","10025.469",false,0,"No Delay",CQF5X9A,"24.446103986613227","1466.7662","Mariscal Sucre International Airport",UIO,Quito,EC,"{""coordinates"":[-78.3575,-0.129166667],""type"":""Point""}","EC-P",Cloudy,f8VPinkBKB8xpBAnXoz7,"kibana_sample_data_flights",,"_doc",0,17,"2021-05-17T17:17:49.000Z"
"$422.2",false,"Logstash Airways","Turin Airport",TO11,Torino,IT,"{""coordinates"":[7.64963,45.200802],""type"":""Point""}","IT-21","Heavy Fog","471.72006","293.11325",false,0,"No Delay",JYTJFTZ,"0.5241333939490503","31.448004","Munich Airport",MUC,Munich,DE,"{""coordinates"":[11.7861,48.353802],""type"":""Point""}","DE-BY",Rain,9cVPinkBKB8xpBAnXoz7,"kibana_sample_data_flights",,"_doc",0,17,"2021-05-17T17:15:50.000Z"
"$615.18",false,"Logstash Airways","New Chitose Airport",CTS,"Chitose / Tomakomai",JP,"{""coordinates"":[141.6920013,42.77519989],""type"":""Point""}","SE-BD",Sunny,"9852.777","6122.2324",true,210,"NAS Delay",UKYIZC3,"11.319664878651988","679.1799","Barcelona International Airport",BCN,Barcelona,ES,"{""coordinates"":[2.078459978,41.29710007],""type"":""Point""}","ES-CT",Cloudy,88VPinkBKB8xpBAnXoz7,"kibana_sample_data_flights",,"_doc",0,17,"2021-05-17T17:12:07.000Z"
"$120.97",false,"Kibana Airlines","Munich Airport",MUC,Munich,DE,"{""coordinates"":[11.7861,48.353802],""type"":""Point""}","DE-BY",Clear,"299.65363","186.19614",false,0,"No Delay",LLF31OV,"0.3841713243644503","23.05028","Frankfurt am Main Airport",FRA,"Frankfurt am Main",DE,"{""coordinates"":[8.570556,50.033333],""type"":""Point""}","DE-HE",Rain,KsVPinkBKB8xpBAnXo37,"kibana_sample_data_flights",,"_doc",0,17,"2021-05-17T17:09:38.000Z"
"$184.54",false,JetBeats,"Spokane International Airport",GEG,Spokane,US,"{""coordinates"":[-117.5339966,47.61989975],""type"":""Point""}","US-WA",Rain,"3507.3218","2179.3486",false,0,"No Delay",CRLHIXK,"2.9227681270082493","175.36609","Savannah Hilton Head International Airport",SAV,Savannah,US,"{""coordinates"":[-81.20210266,32.12760162],""type"":""Point""}","US-GA","Heavy Fog",HFlPinkBgC8vM3j0X7qr,"kibana_sample_data_flights",,"_doc",0,16,"2021-05-17T16:58:49.000Z"
"$337.85",false,JetBeats,"Wichita Mid Continent Airport",ICT,Wichita,US,"{""coordinates"":[-97.43309784,37.64989853],""type"":""Point""}","US-KS","Damaging Wind","11388.578","7076.534",false,0,"No Delay",9211PI4,"9.98998070882814","599.39886","Shanghai Hongqiao International Airport",SHA,Shanghai,CN,"{""coordinates"":[121.3359985,31.19790077],""type"":""Point""}","SE-BD",Cloudy,jcVPinkBKB8xpBAnXoz7,"kibana_sample_data_flights",,"_doc",0,16,"2021-05-17T16:55:51.000Z"
"$636.89",false,"Logstash Airways","Ukrainka Air Base",XHBU,Belogorsk,RU,"{""coordinates"":[128.445007,51.169997],""type"":""Point""}","RU-AMU",Clear,"8002.6465","4972.6143",false,0,"No Delay",88GZZCK,"7.01986549879661","421.19193","Leonardo da Vinci - Fiumicino Airport",FCO,Rome,IT,"{""coordinates"":[12.2388889,41.8002778],""type"":""Point""}","SE-BD",Sunny,DsVPinkBKB8xpBAnXo37,"kibana_sample_data_flights",,"_doc",0,16,"2021-05-17T16:51:14.000Z"
"$502.31",false,"Logstash Airways","Pisa International Airport",PI05,Pisa,IT,"{""coordinates"":[10.3927,43.683899],""type"":""Point""}","IT-52",Sunny,"11145.601","6925.555",false,0,"No Delay",LNGLB3I,"9.288000670730435","557.28","Ministro Pistarini International Airport",EZE,"Buenos Aires",AR,"{""coordinates"":[-58.5358,-34.8222],""type"":""Point""}","AR-B",Rain,BVlPinkBgC8vM3j0X7qr,"kibana_sample_data_flights",,"_doc",0,16,"2021-05-17T16:38:18.000Z"
"$957.72",false,"ES-Air","Tulsa International Airport",TUL,Tulsa,US,"{""coordinates"":[-95.88809967,36.19839859],""type"":""Point""}","US-OK",Sunny,"2122.806","1319.0504",false,0,"No Delay",GK1M4T7,"2.5271499451554402","151.629","Montreal / Pierre Elliott Trudeau International Airport",YUL,Montreal,CA,"{""coordinates"":[-73.74079895,45.47060013],""type"":""Point""}","CA-QC",Clear,7MVPinkBKB8xpBAnXoz7,"kibana_sample_data_flights",,"_doc",0,16,"2021-05-17T16:37:14.000Z"
"$919.4",false,"Logstash Airways","Warsaw Chopin Airport",WAW,Warsaw,PL,"{""coordinates"":[20.96710014,52.16569901],""type"":""Point""}","PL-MZ",Sunny,"940.4109","584.34424",false,0,"No Delay",T60MYUP,"1.4248650177390514","85.4919","Helsinki Vantaa Airport",HEL,Helsinki,FI,"{""coordinates"":[24.9633007,60.31719971],""type"":""Point""}","FI-ES",Clear,"-FlPinkBgC8vM3j0X7mr","kibana_sample_data_flights",,"_doc",0,16,"2021-05-17T16:35:26.000Z"
"$466.42",false,"Logstash Airways","Zurich Airport",ZRH,Zurich,CH,"{""coordinates"":[8.54917,47.464699],""type"":""Point""}","CH-ZH",Clear,"9610.295","5971.5605",true,345,"Carrier Delay",WSWY9YY,"13.75857929670348","825.5148","Tokyo Haneda International Airport",HND,Tokyo,JP,"{""coordinates"":[139.779999,35.552299],""type"":""Point""}","SE-BD","Heavy Fog",zsVPinkBKB8xpBAnXoz7,"kibana_sample_data_flights",,"_doc",0,16,"2021-05-17T16:32:21.000Z"
"$144.07",false,JetBeats,"Oslo Gardermoen Airport",OSL,Oslo,NO,"{""coordinates"":[11.10039997,60.19390106],""type"":""Point""}","NO-02",Sunny,0,0,true,90,"Security Delay",0W2A6GA,"1.5",90,"Oslo Gardermoen Airport",OSL,Oslo,NO,"{""coordinates"":[11.10039997,60.19390106],""type"":""Point""}","NO-02",Clear,t8VPinkBKB8xpBAnXoz7,"kibana_sample_data_flights",,"_doc",0,16,"2021-05-17T16:31:43.000Z"
"$650.72",false,"Kibana Airlines","Melbourne International Airport",MEL,Melbourne,AU,"{""coordinates"":[144.843002,-37.673302],""type"":""Point""}","SE-BD",Rain,"16308.678","10133.742",false,0,"No Delay",VGRZQ2G,"15.988899577275928","959.334","Malpensa International Airport",MI12,Milan,IT,"{""coordinates"":[8.72811,45.6306],""type"":""Point""}","IT-25",Sunny,NcVPinkBKB8xpBAnXo38,"kibana_sample_data_flights",,"_doc",0,16,"2021-05-17T16:29:12.000Z"
